1+1,10+20-i,10+20-ni,5+10-i,5+10-ni
117.355665,196.059504,185.202633,133.085475,197.542280
117.355665,196.059504,185.202633,133.085475,197.542280
198.127196,125.910645,202.968104,164.569914,172.640543
