3,87.950868,0,1081,[1.749723615081795,4.846569913401222,3.127823756407487,1.881566527452067,0.525013460326980,0.853119209092243,0.341463276793994,0.992157827069298,0.797878214810372,0.839584613613052,0.216865521622263,0.616462634244117,0.120172787894091,0.805385192085651,0.133060310731411,11.133588798773160,2.582643949627194,20.250560153134188,15.465260148094033,23.683655635613025,6.986958410712077,15.957832239513241,9.407635862172382,12.604690893639057,1.783526637316004,21.003199243850655,87.950867924984891]
0,103.715513,0,1081,[4.484229844814804,4.977404526770113,2.499683128353586,3.267244264256879,0.306527036646501,0.532008291094508,0.232820885441028,0.987787769064633,0.304881433964003,0.441618017451602,0.519991823846954,0.484353389177216,0.235038835182500,0.688144949119475,0.101451195622522,15.484960449832119,3.714378242619806,21.516132054959896,24.009924923606384,20.464628980959389,24.182928306133305,19.358914251920523,6.574556011601085,8.614269227396308,8.787528291126321,4.104845675341297,103.715512686409923]
1,103.715513,0,1081,[4.484229844814804,4.977404526770113,2.499683128353586,3.267244264256879,0.306527036646501,0.532008291094508,0.232820885441028,0.987787769064633,0.304881433964003,0.441618017451602,0.519991823846954,0.484353389177216,0.235038835182500,0.688144949119475,0.101451195622522,15.484960449832119,3.714378242619806,21.516132054959896,24.009924923606384,20.464628980959389,24.182928306133305,19.358914251920523,6.574556011601085,8.614269227396308,8.787528291126321,4.104845675341297,103.715512686409923]
2,167.137766,0,1081,[2.250819799809477,4.616595769020112,3.229374461942390,0.258128011975469,0.829870771611551,0.425281510805408,0.612080222422230,0.989459457072672,0.495152490666873,0.487906205178236,0.637070296301770,0.104598772553698,0.507889818723929,0.141866742330970,0.101310609496374,13.258655620850246,9.791052030977544,14.648608390600230,22.184118390568585,21.762668275939116,12.509417502957488,16.273051359823206,8.884843438668731,8.201760757594843,9.627457855834370,3.605473688982158,167.137766240647977]
5,94.104489,0,1081,[2.052865632297108,4.997262131696190,2.673699256817138,3.271710076609278,0.305145239970914,0.623253021561227,0.823166291055918,0.987265203881619,0.138363434602733,0.972189731300055,0.304853452502725,0.222797418100074,0.248802384579285,0.478032689298713,0.150527063741639,18.068498612769317,6.225619162742344,15.071898491717481,21.169696893987172,13.510672878982433,18.363365215601440,13.453659839824226,10.628258912415629,7.105497121023930,17.656458600310031,19.587035183964754,94.104488931632289]
6,154.078614,0,1081,[1.733894405632419,4.505066862466549,0.412088172927739,0.680307349282727,0.441280861924566,0.632776258652554,0.921588069055749,0.981251571225978,0.286737257425161,0.705571545046363,0.126952714775074,0.971335206649264,0.336405900422087,0.539055186343732,0.102301197298757,20.577969885229499,9.125135105479264,11.410247759984430,24.857577909356315,10.710030906331766,17.020869892216619,16.584180656299068,10.149227996483226,2.895992960259473,23.644961884433708,3.814094590574147,154.078614002158360]
7,171.513905,0,1081,[3.558565067026476,4.964616364906693,2.486377818515506,0.819942706148557,0.813822451698536,0.275993213023014,0.643003468548955,0.995129368572293,0.790672281834979,0.273892446272586,0.343509299516240,0.254645569513521,0.291229565886865,0.126474171792657,0.145670680867287,12.074522717975257,3.179592671352602,24.906654625289398,24.586258739466451,16.680054956542122,19.821783766945785,16.992768170805518,15.533461900474314,12.857161396424608,17.993264255620360,23.732531979299366,171.513905213831350]
4,163.710956,0,1081,[0.997085629531485,4.501390666520062,1.066485770612007,0.527760618590871,0.786950427381360,0.819456420131405,0.535226540417493,0.997039582914545,0.784150163493753,0.420218309307052,0.547425725557668,0.819195100845559,0.288076656130081,0.105810208373601,0.163635207657482,16.476481710118697,11.602459307238385,9.014074724472752,24.311885889145951,8.686606039393597,22.843078756086416,16.450186148740321,10.075878069167508,11.452197295628749,3.644940138480238,18.569652408849027,163.710955886938705]
9,114.852795,0,1081,[1.476460885890305,4.498662847322843,3.941227207203300,1.627196216167946,0.136948163798655,0.914333743262001,0.411742006789295,0.998269310449321,0.653213768350009,0.862761852271456,0.176193278340071,0.454775052600282,0.181365972811312,0.271694967218795,0.252038155834913,3.617368742705019,11.000743121788545,21.189194762176875,24.410266335317079,10.131778544133704,22.867324025605761,23.379138209233030,10.947310278259992,22.592344979253365,5.690254385223951,15.127193809487550,114.852794945388808]
10,109.107475,0,1081,[2.129917649337635,4.939937574362619,0.912330492240845,1.150028474948391,0.284004562634735,0.362776324398626,0.314559538311904,0.990847757277936,0.552703681770789,0.427000478437352,0.452950721339573,0.128796395391619,0.151656510199941,0.215789512607161,0.112151533423134,5.619101005101184,9.319898120540440,13.213052507404109,23.411485049830233,21.368361395985402,8.594225447647756,3.998703503094886,6.969604293256535,13.854250237906629,8.360054472865968,23.672600383318332,109.107475254524302]
