1+1,10+20-i,10+20-ni,5+10-i,5+10-ni
35.211960,102.694464,95.922866,94.174601,85.823916
35.211960,102.694464,95.922866,94.174601,85.823916
55.411000,106.977931,95.271768,70.205178,92.129486
