1+1,10+20-i,10+20-ni,5+10-i,5+10-ni
35.118632,99.620904,82.154421,94.152905,85.686731
35.118632,99.620904,82.154421,94.152905,85.686731
43.737057,106.969276,94.773647,70.211273,91.654394
30.964962,110.776932,96.414780,102.231293,94.126832
99.656112,103.992752,101.809851,103.730172,102.649665
