1+1,10+20-i,10+20-ni,5+10-i,5+10-ni
31.649290,68.939053,81.033203,108.725527,81.033203
31.649290,68.939053,81.033203,108.725527,81.033203
95.156815,48.159320,105.912934,85.636601,102.357087
32.774351,97.098163,95.732359,97.098163,91.345814
88.800447,94.380305,101.272095,99.205353,100.264015
