1+1,10+20-i,10+20-ni,5+10-i,5+10-ni
32.530314,91.113137,81.211510,108.722181,81.211510
32.530314,91.113137,81.211510,108.722181,81.211510
95.238503,69.991422,109.098291,85.649669,102.408647
33.058143,62.169441,95.744086,97.056309,91.224142
86.925403,94.380056,101.275799,99.206273,103.143461
