0.0	0.0	0.0	0.0	6.1492	0.0
0.8772	0.0	0.0001	0.0001	0.0001	0.0149
1.7544	0.0	0.0003	0.0015	0.0014	0.1788
2.6316	0.0001	0.0006	0.0051	0.0049	0.6072
3.5088	0.0001	0.0008	0.0109	0.0109	1.2996
4.386	0.0001	0.0009	0.0183	0.0189	2.1698
5.2632	0.0002	0.0009	0.0262	0.0283	3.1075
6.1404	0.0002	0.0009	0.034	0.0383	4.0289
7.0175	0.0002	0.0008	0.0413	0.0485	4.8927
7.8947	0.0002	0.0008	0.0481	0.0588	5.6907
8.7719	0.0002	0.0008	0.0544	0.0691	6.4322
9.6491	0.0003	0.0007	0.0604	0.0796	7.1328
10.5263	0.0003	0.0007	0.0663	0.0906	7.8085
11.4035	0.0003	0.0007	0.072	0.1022	8.4728
12.2807	0.0003	0.0007	0.0777	0.1148	9.1359
13.1579	0.0003	0.0008	0.0836	0.1286	9.805
14.0351	0.0003	0.0008	0.0895	0.144	10.4846
14.9123	0.0003	0.0008	0.0956	0.1611	11.1769
15.7895	0.0004	0.0008	0.1019	0.1804	11.8821
16.6667	0.0004	0.0009	0.1083	0.2022	12.5991
17.5439	0.0004	0.0009	0.1149	0.227	13.3253
18.4211	0.0004	0.0009	0.1217	0.2553	14.0572
19.2982	0.0004	0.0009	0.1286	0.2876	14.7905
20.1754	0.0004	0.0009	0.1356	0.3247	15.5199
21.0526	0.0004	0.001	0.1427	0.3671	16.2398
21.9298	0.0004	0.001	0.15	0.4157	16.9438
22.807	0.0004	0.001	0.1572	0.4713	17.6252
23.6842	0.0004	0.001	0.1646	0.5346	18.2773
24.5614	0.0004	0.001	0.1719	0.6063	18.8933
25.4386	0.0004	0.001	0.1793	0.6868	19.4674
26.3158	0.0004	0.001	0.1867	0.7763	19.9952
27.193	0.0004	0.001	0.1941	0.8745	20.4739
28.0702	0.0004	0.001	0.2014	0.9808	20.9026
28.9474	0.0004	0.001	0.2087	1.0943	21.2827
29.8246	0.0004	0.001	0.216	1.2139	21.6169
30.7018	0.0004	0.001	0.2232	1.3384	21.9091
31.5789	0.0004	0.001	0.2304	1.4666	22.1638
32.4561	0.0004	0.001	0.2374	1.5973	22.3857
33.3333	0.0004	0.001	0.2445	1.7296	22.5791
34.2105	0.0004	0.001	0.2514	1.8628	22.748
35.0877	0.0004	0.001	0.2582	1.9961	22.8959
35.9649	0.0004	0.001	0.265	2.1288	23.0264
36.8421	0.0004	0.001	0.2717	2.2609	23.1413
37.7193	0.0004	0.001	0.2783	2.3915	23.2436
38.5965	0.0004	0.001	0.2848	2.5209	23.3343
39.4737	0.0004	0.001	0.2912	2.6485	23.4157
40.3509	0.0004	0.001	0.2975	2.7743	23.489
41.2281	0.0004	0.001	0.3037	2.8982	23.5547
42.1053	0.0004	0.001	0.3099	3.0203	23.6134
42.9825	0.0004	0.001	0.3159	3.1403	23.6668
43.8596	0.0004	0.001	0.3219	3.2582	23.7158
44.7368	0.0004	0.001	0.3277	3.3737	23.7609
45.614	0.0004	0.001	0.3335	3.4871	23.8024
