0.0	0.0	0.0	0.0	0.0
0.7071	0.5072	0.1792	0.0	1.0143
1.4141	0.7571	0.4145	0.0003	1.5143
2.1212	0.8803	0.6544	0.0066	1.7605
2.8283	0.941	0.8868	0.0405	1.882
3.5354	0.9709	1.1074	0.1376	1.9417
4.2424	0.9857	1.3131	0.3231	1.964
4.9495	0.993	1.4814	0.5922	1.8858
5.6566	0.9965	1.5478	0.9029	1.5325
6.3636	0.9983	1.515	1.1992	1.0406
7.0707	0.9992	1.4418	1.4505	0.6497
7.7778	0.9996	1.3578	1.6475	0.3987
8.4848	0.9998	1.2734	1.7903	0.25
9.1919	0.9999	1.1919	1.8834	0.165
9.899	1.0	1.1147	1.9329	0.1176
10.6061	1.0	1.042	1.946	0.0923
11.3131	1.0	0.9741	1.9298	0.0801
12.0202	1.0	0.9109	1.891	0.0762
12.7273	1.0	0.8524	1.8354	0.0781
13.4343	1.0	0.7984	1.768	0.0847
14.1414	1.0	0.749	1.6929	0.0958
14.8485	1.0	0.7043	1.6133	0.1115
15.5556	1.0	0.6644	1.5318	0.1325
16.2626	1.0	0.6297	1.4503	0.1596
16.9697	1.0	0.6007	1.3703	0.194
17.6768	1.0	0.578	1.2927	0.2366
18.3838	1.0	0.5626	1.2186	0.2887
19.0909	1.0	0.5555	1.1484	0.3508
19.798	1.0	0.5578	1.0828	0.4233
20.5051	1.0	0.5705	1.0224	0.5054
21.2121	1.0	0.5944	0.9679	0.5949
21.9192	1.0	0.6297	0.9204	0.6883
22.6263	1.0	0.6754	0.8814	0.7801
23.3333	1.0	0.7295	0.8529	0.8633
24.0404	1.0	0.7885	0.8372	0.9298
24.7475	1.0	0.8478	0.8361	0.9719
25.4545	1.0	0.9024	0.8507	0.9835
26.1616	1.0	0.9471	0.8799	0.962
26.8687	1.0	0.9787	0.9202	0.911
27.5758	1.0	0.9961	0.9664	0.8395
28.2828	1.0	1.0003	1.0137	0.7584
28.9899	1.0	0.9935	1.0572	0.6785
29.697	1.0	0.979	1.0936	0.6084
30.404	1.0	0.9595	1.1213	0.551
31.1111	1.0	0.937	1.1397	0.5082
31.8182	1.0	0.9136	1.1493	0.4783
32.5253	1.0	0.8903	1.1505	0.4609
33.2323	1.0	0.8686	1.1451	0.4536
33.9394	1.0	0.849	1.1338	0.4557
34.6465	1.0	0.8325	1.1184	0.4654
35.3535	1.0	0.8194	1.1003	0.4815
36.0606	1.0	0.8102	1.0804	0.503
36.7677	1.0	0.805	1.0601	0.5285
37.4747	1.0	0.8039	1.0405	0.5567
38.1818	1.0	0.8066	1.0224	0.586
38.8889	1.0	0.813	1.0067	0.6148
39.596	1.0	0.8223	0.9939	0.6417
40.303	1.0	0.8337	0.9847	0.6647
41.0101	1.0	0.8464	0.9793	0.6827
41.7172	1.0	0.8594	0.9778	0.6947
42.4242	1.0	0.8717	0.9798	0.7002
43.1313	1.0	0.8825	0.9851	0.6993
43.8384	1.0	0.8913	0.993	0.6925
44.5455	1.0	0.8976	1.0024	0.6814
45.2525	1.0	0.9014	1.0131	0.6665
45.9596	1.0	0.9026	1.0236	0.6501
46.6667	1.0	0.9014	1.0335	0.633
47.3737	1.0	0.8984	1.042	0.6172
48.0808	1.0	0.8939	1.0489	0.603
48.7879	1.0	0.8885	1.0537	0.5915
