1+1,10+20-i,10+20-ni,5+10-i,5+10-ni
127.731006,197.525866,192.496080,133.136649,180.072651
127.731006,197.525866,192.496080,133.136649,180.072651
198.797239,134.385925,202.939176,187.863007,174.965303
