1+1,10+20-i,10+20-ni,5+10-i,5+10-ni
35.118632,99.620904,82.154421,94.152905,85.686731
35.118632,99.620904,82.154421,94.152905,85.686731
43.737057,106.969276,94.773647,70.211273,91.654394
