1+1,10+20-i,10+20-ni,5+10-i,5+10-ni
35.213639,102.694467,95.901908,94.181621,85.729019
35.213639,102.694467,95.901908,94.181621,85.729019
44.121360,106.977913,98.994870,70.205180,92.129219
